transaction_id,player_id,transaction_date,transaction_type,amount,payment_method
94faff1c-072b-4bc7-8b37-1529849de49b,5296c2fa-df5a-4439-b163-5ed1d49edff6,2023-09-07,Withdrawal,4648.4,Credit Card
b33e67cc-c73e-4bd2-91c0-431f18142c11,d4ffa4f4-0754-4380-96d5-87751bba5aa7,2024-06-17,Deposit,514.69,Crypto
dd68f36d-ae60-4400-a057-7b9f76d40044,26284018-95f5-4fe0-89a8-cc77ff7ab5e5,2024-09-27,Deposit,1287.2,Crypto
a8d77e83-988f-4e68-a304-15686c214e7b,f2aa8489-c58f-4a7f-b954-afe66feb889e,2023-03-13,Withdrawal,4813.89,PayPal
fec08430-dbb4-436f-9a84-d7a6811918a8,c879f162-cd39-4204-b094-b8ece33f61d2,2024-10-08,Withdrawal,1426.71,Crypto
6894e167-b722-426d-9816-71219524fbcf,3c6aa254-69db-40df-91f8-48862b00ae71,2024-08-17,Deposit,204.49,Bank Transfer
3ff5cff1-48f8-41b1-835d-90ed9ec4a17c,920ccba2-6d2e-4498-81f8-70bdc25c3534,2024-11-04,Withdrawal,1947.2,Credit Card
820e2da1-576f-46ef-b5b7-4533adcfe2ff,c2cb1523-d756-4317-9252-b402dd7c9469,2024-03-05,Withdrawal,4876.7,Credit Card
1337b97f-3781-4eba-b6fb-749860ce1dc1,48595ea6-aaad-4d40-8fd7-751b1928d3df,2024-07-11,Deposit,3628.53,PayPal
be80636f-6d1c-4384-8dbf-be28eab2f55f,d799737b-6098-4029-bde8-51282b5994fa,2024-03-13,Withdrawal,2786.15,Crypto
a0e3b2c6-6336-4a7d-ae03-99c0723279c9,d9dfa237-2485-41fd-a80e-efc56cd337ed,2024-10-10,Deposit,2990.06,Bank Transfer
66dbd4a5-c700-498c-a9c7-1b03a3ed6658,bdccfcb0-cd74-4100-9c91-6c8cd3cf076b,2023-06-08,Deposit,2067.38,Crypto
76d57a67-4a8a-46cf-af40-7953fa06aa7a,ecb70383-0456-4856-835e-281b33279614,2023-04-10,Deposit,2765.26,PayPal
003b41a0-c4a8-4dc8-98e2-9fd4aa05ec0a,da79a3e9-1dba-4967-9809-f44648076d6a,2025-01-05,Deposit,4992.9,Crypto
5f3bf792-1396-45b2-8e67-8a6f5ab5fe14,72dce638-56d3-4533-9f60-af6939ec8b7f,2023-07-26,Deposit,901.59,PayPal
7d71b34b-ff7c-4085-8e82-e07b83684676,e25134d3-af03-406e-922b-434ec118ebf9,2024-07-06,Deposit,1708.14,Credit Card
55c06344-96ad-4d4c-8d85-3dfb3ead6e85,ccec92cc-6596-455d-bc5a-dca5c96c9c58,2024-12-17,Deposit,2664.81,Crypto
eed0fdd1-5014-4226-a907-c33a73cb706f,e6c64f4c-1aaa-4fe1-b213-108aee7ff039,2023-03-21,Deposit,2892.01,Bank Transfer
0847f53b-2550-4cd4-a0e2-2f6e8d75748d,266aec64-93c2-4875-8de5-293935fa324b,2023-11-10,Withdrawal,3558.08,PayPal
20e14d56-140a-4de0-95a8-b5345a64818a,29d14bc7-9b1e-4af3-915a-6fd68593f5e1,2024-06-11,Deposit,1864.16,PayPal
7a9e4f5e-eb62-4a04-bd42-6fc4be7efb74,fee1d19f-0f08-48dc-bae6-e2a3aabab067,2024-10-27,Withdrawal,3390.53,Credit Card
70af1dd9-bcf9-42a1-b4f3-793fd62c7931,39148192-2ca6-477b-9c04-b7e6861a6476,2024-03-31,Deposit,921.55,PayPal
8b9bb08a-fef7-4691-94ac-8bc9dc79e67c,bd17a3f5-c5ef-4caa-8681-7742970e6f28,2024-07-28,Deposit,3443.06,Bank Transfer
a79aa156-4232-4385-ae54-35e14c73a13e,93a0656b-709e-463b-a65c-b1f6f16dd676,2023-11-11,Deposit,479.67,PayPal
be6f3455-b0ef-49cc-b499-1e59731aae78,184b8efe-367a-499e-bff5-138efe3b1cac,2024-02-10,Deposit,3396.88,PayPal
f5a01374-a228-43b4-b185-9070d8347429,c99b9772-d700-4c83-9a05-ee1986bdea98,2024-05-12,Withdrawal,1077.92,Credit Card
25cb3787-364d-4070-b5c1-2089dd96cac5,a88bb6a7-26b7-44d9-a8a4-cbc1df24becd,2023-05-16,Deposit,3314.85,Crypto
d954d889-4f00-404b-841c-07cb4c1023de,c17ad8f1-4764-442a-bddd-9a92d2ae3ac7,2023-09-28,Deposit,1849.3,Bank Transfer
5a25c004-27c4-4650-87d8-02acb1e31804,1ea33866-38f6-4e03-a05d-a7cf8218bda2,2023-04-07,Deposit,4536.87,Credit Card
668bb58a-04f1-4b22-a631-cd3ca0760cf2,b0082398-c3a6-49d7-bcb0-c790f6d73f57,2023-09-12,Deposit,1072.25,Credit Card
77d8d98b-55eb-4829-a7ee-49465d17e38f,b8ef2bbb-76c9-4eb1-a3f6-cd953337b399,2024-07-07,Deposit,572.81,Bank Transfer
9a40d3d8-6631-4215-8d2a-06c787b242f2,4bd54df8-af47-4b1c-8f2e-622fc1e0d9d4,2023-03-04,Deposit,439.16,Bank Transfer
790fa795-0b0f-4cac-9b3b-c6660cba79b6,e05ddd5a-101b-4fce-b11e-e83239180206,2023-08-05,Withdrawal,3258.1,Crypto
6a5d7206-4212-4f07-b5ab-bd2e018ed4b8,c41c3bb1-875d-43f7-9593-933a47155dcf,2025-01-25,Deposit,2889.44,Credit Card
4be8914a-9299-45a0-a531-780aa498c04a,dfe8d2e6-038a-47d8-8d78-7d93c3a44a8a,2023-02-21,Deposit,3028.86,Credit Card
20ada89f-358f-417b-9b61-761774ebe588,3ba0939c-f3f7-466a-b865-30f837928853,2023-09-16,Deposit,1027.82,PayPal
a9446af1-8e59-40bc-a3af-aecc964d07d9,49c5b7c8-47ae-402d-aaec-ca717e37d70c,2024-08-29,Deposit,1968.01,Crypto
c8bb8332-027d-4fe8-ac6d-9de09cb758aa,597d462c-2f35-4e94-a212-4d75f1f8ce14,2023-05-16,Deposit,1785.58,Credit Card
3f8adc07-0890-4a5a-999a-f6f1ff0ef3ab,f9bb8ac0-9903-425f-904e-b95ec3deaf17,2023-02-25,Withdrawal,3744.63,PayPal
7f2534c4-69dd-475d-a019-d87cd3428b07,3322a2a8-5f78-41a9-b602-077e3d04e04b,2024-11-17,Deposit,3717.48,Bank Transfer
891aea82-c6c3-4bbe-9ca5-6b8de3f04e29,e309b42d-a411-4066-93ea-593824a33eca,2024-09-30,Deposit,976.77,Bank Transfer
aa1a778a-ddad-4d32-84b4-9d8dd664cc04,61a0cb72-3bb6-47ee-8a37-7c73c16fc15c,2024-05-13,Withdrawal,804.22,Crypto
f3d61f24-18dc-41c8-83cc-373ef0974f0e,ea544ffd-9e06-43f3-93cc-30855b4c224a,2023-02-21,Deposit,4287.21,Credit Card
7329f470-debb-4596-a329-c38ae4df19c6,ba557a57-4b2d-4459-b73d-fdb15add96b9,2025-02-02,Deposit,193.59,Crypto
7701b6e5-6817-4068-9001-f7a7b217ed51,8d39a0d1-5130-411a-902b-366520033467,2024-02-11,Deposit,1921.62,Bank Transfer
ab0b6f32-9145-4ffa-a825-2b72d8282d2c,8b8e90bd-826a-4fa9-8ed5-32d233e5a5a6,2023-11-20,Deposit,4266.95,Credit Card
2013468e-44ff-472e-9656-e588f0240a84,90b93a78-b80f-430d-8317-593ef621d385,2024-09-07,Withdrawal,3075.85,Crypto
96cff8f4-67b5-43b2-83af-5fd812d85eca,d25d0fec-0f23-4697-b292-777adae8d082,2023-03-29,Deposit,4996.32,Credit Card
1449266c-2882-4771-80ca-17fa6e8edda4,434139f7-46d7-4ef4-97d0-4be1dca423b8,2023-03-26,Deposit,2624.39,Credit Card
0a1a4040-f5c1-4a31-aef5-d53145bd2993,e18a9529-44b1-4fe3-a2fb-8acf33621758,2023-05-02,Deposit,2788.62,Credit Card
3857b43d-ab06-4bcd-881c-784313a2f28f,ff731235-f89e-4716-accd-0721c584d615,2024-04-22,Withdrawal,3440.31,Bank Transfer
08ae368a-54a8-4322-a598-c5ce50c97f15,7d932ebb-05c0-4853-b0a2-10b7ac8b84e8,2024-12-08,Withdrawal,1303.08,Credit Card
35d9113f-b16f-41f0-82d2-9856e4de772f,baf38d89-f824-4d4e-bb37-7c74d6918e54,2024-11-21,Withdrawal,3488.69,Bank Transfer
5b42c014-0e0c-4d69-96e7-973129e61c40,70790c7e-661f-442e-a7ff-4cdd2722e6bd,2023-09-08,Deposit,2347.04,Crypto
d4b15f56-f4a7-47a9-968d-d1bbf1812e9f,82734dae-819f-468d-b5ed-08e638a1c9f0,2023-09-02,Deposit,3326.21,PayPal
39789f7d-4707-4835-aa48-45de446f9795,236a4396-4ec0-493d-a232-e03d6a2ccefd,2023-06-10,Deposit,184.79,Bank Transfer
9ae63394-769d-4495-a155-b237ab250220,52c91cb9-7689-489d-b40c-8eb8e32eb63f,2024-06-29,Withdrawal,2010.67,Credit Card
ccd65493-97e4-4662-ace9-6727708e5e65,c2b385a6-2e50-48d1-abab-51c6e3918bed,2025-02-12,Deposit,3072.53,Bank Transfer
d8aca595-fbb6-49e9-a1f5-4ebe93cdf848,ba7c3caf-8270-494a-b5ff-1eba14794fca,2023-03-08,Withdrawal,4403.04,Credit Card
0fcf090f-3fb5-410c-90aa-8262f8af4354,046e0362-28bc-460e-b357-a0731be33473,2023-05-25,Deposit,3623.0,Bank Transfer
149db428-b550-4cb7-a6ed-b014b5ce5fbb,caa37181-9c1a-47c4-868b-34ecaa40d5cb,2023-12-06,Deposit,2262.94,PayPal
95eccf16-b82c-45ec-b0af-a4f012e8decb,d206f18c-860b-4b04-917a-e33dd78962de,2024-09-03,Deposit,4451.58,Bank Transfer
f4db5a47-d68e-4d18-9180-50e3475f6535,70754a53-755c-4e2d-8b71-798267d454b7,2023-03-09,Deposit,4418.65,Credit Card
64849cdc-91dd-4a3f-b237-3c283d07deb1,e509d49c-af2e-45b8-a03c-7eb05b1b63bd,2025-01-12,Deposit,3516.64,Credit Card
e98fffad-e2a9-4cdd-aef3-51f235b8456b,3aac102b-ead0-499e-b62f-74f544cdd57f,2024-05-24,Deposit,3012.71,Crypto
80733ea0-20a3-4f2c-8f83-5c6318e9fcf9,4a4a2e85-7aee-4578-ace7-476316a2366b,2024-10-08,Deposit,1747.34,Crypto
e25c2309-388c-48b0-933f-ab5c485e4dd7,6ef3d135-4d0b-42d6-a7db-0b106f463a8d,2023-12-18,Deposit,4395.27,Bank Transfer
8fa48980-628f-478a-83f9-adb92a1ceba7,9075ed52-80db-495b-8cd5-c3a50a90de23,2024-05-01,Deposit,2050.1,Crypto
c5dc38af-76d6-4283-9829-a6158df61336,c40bd780-1daf-4f6f-880b-b9eff086bc22,2023-06-13,Deposit,4060.9,Crypto
004cf9ce-acda-40dd-92f3-d576be96e91e,a6216f88-c0de-4570-8066-781881e5ebd4,2024-01-05,Withdrawal,3105.93,Crypto
c7087bcf-9d44-4fd8-bc83-14d164eb0cd5,40dc909b-e50c-4054-8959-97f24a93b8b3,2025-02-02,Withdrawal,3244.88,Credit Card
d6c4febd-6e99-49fe-a9a0-7bee278b18cc,73247c26-8a12-439d-be19-8d0b0b9ca2fb,2024-11-15,Withdrawal,682.48,Credit Card
489e0b1d-b372-4003-a4ef-3a569542f22d,104ccf39-fa17-4c07-ad84-5c20592bd7fb,2023-10-08,Deposit,3725.76,Credit Card
b2b64907-4355-415b-8e24-317fec85026a,4077a6d5-f328-41aa-9747-d0bddae99b4e,2023-07-01,Withdrawal,4410.32,Crypto
e481750a-80f1-4c1e-829a-efaf6be19ca7,5ebfbee1-77be-44c3-bf57-f44af9775f82,2025-02-17,Withdrawal,413.58,Bank Transfer
ac15ed27-4862-4b20-85c3-06d76767702b,ec61ca1b-c99a-41fc-bff3-38ab0f25dace,2024-12-20,Deposit,2558.72,PayPal
35e1076f-230a-4d9d-b509-54390d223579,ab97e6ac-d07b-4366-bfa5-65e719dd44f2,2024-08-31,Deposit,507.45,Bank Transfer
7f188189-4989-48b6-a387-807a9348453e,8d40b4ad-387a-42a9-befe-3e63d70c6ebb,2023-04-14,Deposit,904.43,PayPal
3eb6bdf7-8027-4fa3-a91e-14763e80d7e2,a8f16c41-e019-4d82-90dd-48b40edb60e8,2024-11-16,Deposit,4810.15,PayPal
6cbf07a6-f4ce-4c03-9837-2f8173e55f85,e878905c-8cfa-4a31-ad19-65c070b9c7bb,2023-05-01,Deposit,3682.91,PayPal
5976e7e8-d095-4168-a2bf-a076258dee8d,71d49a50-7d6d-47f6-a8db-dc601e775c95,2024-05-30,Withdrawal,1912.94,PayPal
80e72406-5cf8-4bd7-b733-bb9b047f977a,e25134d3-af03-406e-922b-434ec118ebf9,2024-10-08,Deposit,1703.91,Bank Transfer
758470a6-d482-4f9e-bdba-db8a568072c5,104f0d7f-f206-4806-b7ca-e188c9ab33b5,2024-11-11,Deposit,221.19,Crypto
5cb827b7-cfad-4fec-b451-0dbd931263ee,4ceaaf81-f460-4cd9-9f9c-43040b234cf3,2024-12-28,Deposit,4701.22,Credit Card
7b5aec63-3b91-4ba0-9f0d-33d82e8b2825,57d6ad19-437e-4184-953c-36dce7a3caf7,2023-07-23,Deposit,2456.06,PayPal
4f2df108-bac7-42c2-b589-9cd02b1f44a0,ce3c421f-1b5a-4e2c-858f-b2d2b492988f,2024-03-16,Deposit,4258.57,PayPal
5b72cea8-1e5d-4815-ad80-ba796addeffa,e429630b-3cc6-4229-9cd4-cd11a4615517,2024-11-20,Withdrawal,3494.94,Crypto
36f19af3-9aa1-43a0-8269-a9fa3630ed2d,a118c7e5-f3af-4004-9763-044c2b6c4c97,2023-10-15,Deposit,324.72,PayPal
e5653979-a87c-4ed5-ab88-ff411d9fd49d,e832bb9e-af68-4ecc-807e-29c0d4c46528,2024-07-09,Deposit,1146.25,PayPal
a978400d-f83a-411b-8662-0527c8fadb0d,10ceb9fb-42da-44c8-9014-41dae51e61a4,2023-11-18,Deposit,4398.3,PayPal
6b953e69-634c-4935-8d66-fc452603b3a9,8812e968-1265-4935-aa69-311ed99beb24,2024-06-27,Deposit,1565.36,Bank Transfer
81b7eeb7-9f7c-44cb-83f9-0846043bef00,151b3c2e-52b4-403d-80c8-f82d07238749,2024-09-19,Deposit,489.13,Crypto
b15a9089-37b9-46d4-be0b-2709e0a88667,e09721bc-d1fc-4e5d-9618-34cc9e9291bb,2024-05-31,Deposit,2190.96,Bank Transfer
49f4abec-0295-4737-ba1c-c3df58a4d0e8,4445aebe-806f-4fd9-a8ea-38406d00541a,2024-01-17,Deposit,1578.22,PayPal
63c4c806-c352-4ced-b90f-06aa85292c40,e429630b-3cc6-4229-9cd4-cd11a4615517,2024-09-07,Withdrawal,1980.58,Crypto
09a137d1-c8d0-405c-9735-d34163499363,b6658b3c-308e-4d55-8e96-ea548f6bd90e,2024-05-04,Deposit,3296.9,PayPal
2e1dff3d-5bae-4b50-995b-ef75c0efb10e,97a7c672-8690-464b-88be-5325d6048dda,2023-05-30,Deposit,795.05,Bank Transfer
8925362d-ab7e-44fa-83c3-69362a84fabd,33a744d9-1df2-4ee0-8bb2-7fb27d514c47,2023-06-24,Deposit,1547.07,PayPal
46f128a8-d3da-4211-8665-d737c5bbacdf,b75f6e50-a15e-43a0-9693-fbe3484d5b74,2023-07-11,Deposit,4400.27,PayPal
08071c8c-f100-468d-ab09-3bb86f9e0a55,94054aee-aa84-4899-acbe-a9fd40670cd3,2023-07-13,Deposit,2925.22,Bank Transfer
1bf9cdf2-ac22-40b7-8bbe-abd0ba3b1575,df386402-d054-4e62-935b-0dbf870e5a6a,2024-09-21,Withdrawal,1105.9,Bank Transfer
2975a06a-9888-4e8e-835f-69bd7b1acd32,ab916b54-cff3-4afd-a38e-ccb46d9704ce,2023-07-12,Deposit,2460.59,Credit Card
d9991e3c-83fa-41dd-9aaf-2f5b502822ec,fc146f02-9828-4b4c-a74e-972f9374bf3f,2023-05-09,Withdrawal,1899.81,Credit Card
3e3b1720-33df-4bf5-8f80-76c1dc71e9f7,caa37181-9c1a-47c4-868b-34ecaa40d5cb,2023-09-22,Deposit,970.91,Crypto
9bd61ce5-b135-4cae-b3c5-ff307d3fe85e,f72fe2ba-23d8-4085-ba25-f8d910673731,2024-11-19,Withdrawal,866.53,Bank Transfer
ef96cdbe-df8f-4fd8-885b-b8d93e198df5,b1bed4c5-ec3b-4fa9-98fd-15a1937efee3,2023-06-18,Deposit,2492.27,PayPal
0a5e2fc0-b6f6-40bb-a3a4-fd11a61645af,52cb5143-5c45-4d40-bbe8-9ce30fba3c95,2024-11-30,Withdrawal,4713.87,PayPal
743169c1-81b8-40a7-81f5-a24b1b5f7b65,0a21c726-82e5-49c2-8367-15ea9009d26c,2024-11-09,Withdrawal,3414.45,PayPal
28997e15-4287-4dcb-bf37-430a1c941edb,c4b0d358-4700-47da-b8f0-fab6345f6022,2023-04-28,Deposit,592.96,Credit Card
bc39b455-e6f9-48ea-bf7c-e826288dc998,b29786f9-5ba4-4131-acb6-8d2e52c33aa1,2024-04-05,Deposit,1882.84,Bank Transfer
9bc3652c-2b13-4ee0-9e86-be881313771f,2fca9e51-9d3c-4f00-8e07-4722f4c2a9aa,2024-11-19,Withdrawal,796.6,Credit Card
2404b082-2cd5-488d-8059-010a4dd934ed,0f2a79eb-e7e9-4006-be40-6bbe2faeec1c,2023-10-17,Deposit,4159.33,Credit Card
1a07e13b-d2ef-4c8d-9545-94599fb9d2d5,b8bafb7d-fff2-43dd-bc85-f467e73dca53,2023-10-11,Deposit,3610.03,Credit Card
0ccb5a1e-e556-4c2f-be2e-d503ac95d9a9,a88bb6a7-26b7-44d9-a8a4-cbc1df24becd,2024-07-29,Deposit,2978.43,Credit Card
2cf07662-eeb4-4ccb-beb6-6caef62e982a,8fe5c118-8605-43a5-bdd0-af300bfdc3d2,2023-05-31,Withdrawal,4643.83,PayPal
d565e9f9-c167-46d4-848f-1f3e2c4b3796,e1087f26-b057-4dea-9f5d-d58729cacd29,2023-06-29,Deposit,2984.05,Credit Card
559d570f-d3b9-43aa-9dfc-e9f7d2671fb9,93334232-2723-4837-a591-a8a464d1a4b2,2023-12-19,Withdrawal,2980.82,Credit Card
13bebe30-5457-4f8c-9d82-0b0e1cc76be0,9460fcf4-6029-4d7d-87b9-7dd707402327,2023-08-12,Withdrawal,4749.87,Credit Card
3acc2c26-bbc2-43c8-973f-ef2376c7e15f,c2b385a6-2e50-48d1-abab-51c6e3918bed,2023-12-10,Deposit,1047.24,Bank Transfer
bb666fc3-d541-44a0-8cf2-fe055284d051,207c7137-5401-4620-907b-3e428feba0f7,2024-12-13,Deposit,3999.35,PayPal
f4fa5464-83cb-4b7e-b260-648e04f75b80,01fe0f27-72ca-4e37-be99-9cf1d874e843,2023-10-31,Deposit,4230.83,Crypto
25494b06-882d-4faa-8d8f-35c49df2ee67,de108f90-15ee-4597-b518-69153d9385c8,2023-03-11,Deposit,1725.28,PayPal
43b437a6-0057-4a6a-b97a-756919b330e4,c48858ac-2770-49d7-8606-831733c84ec2,2023-04-13,Withdrawal,2957.58,Crypto
901fdcf1-5dda-47ca-8902-bb9e41f8dc15,d2267c44-fb4d-490c-af02-804e48caba04,2024-05-01,Withdrawal,3114.17,Credit Card
5b63c311-f50d-4298-a537-230c7fedc193,37a5bfab-43d0-4c1e-ae62-75c909b86cd1,2023-03-21,Deposit,2150.8,Crypto
2ca9d1a3-bc70-4795-b3ee-898024e3b8ea,e1af10e3-1c71-466b-8385-19583fc7b83e,2024-04-18,Deposit,2458.9,PayPal
2f48ddc8-a890-4477-b2a7-797327125af4,1371e75c-fa79-4874-bd7e-4dfa01bd7abb,2024-07-21,Deposit,4825.97,Bank Transfer
a446ff63-aa32-4295-8239-e93234645ba0,aa84739c-7c4f-4dec-a748-1910c58b1b4e,2023-02-27,Deposit,3381.04,Crypto
8a15a517-825d-4ff3-afae-29c9a3c40d74,f76d4f19-0584-4516-9333-16547936659f,2024-01-04,Deposit,3384.13,PayPal
f81ea3d5-c2bd-430c-a763-1a5e0c65e14b,2773bd1b-1396-4c3c-9817-dd41c88994bd,2024-01-27,Deposit,1278.16,Credit Card
d13e6cc5-46be-45b3-bb4a-afec61f5ae1e,759f19d6-ead9-4b86-b67d-0db6bcfa9634,2024-06-20,Withdrawal,983.58,Credit Card
8c39bd54-f1a3-465f-832c-6bc315915dfa,0a0ab624-0e75-4396-bde1-ba34fdc75b8f,2024-02-29,Deposit,3331.7,PayPal
a14711c8-8e50-42cd-9d7c-f6d59d04462c,151b3c2e-52b4-403d-80c8-f82d07238749,2025-01-31,Deposit,4117.94,Bank Transfer
4b97ef0a-a912-4209-a8f2-3d6472d9a52d,a0030b04-4300-43b0-b346-ba8cab00c4d8,2024-01-08,Deposit,3309.84,Crypto
da8ad3ff-9fda-478b-96ed-a3f3c6cb09c6,314eb769-4837-48fa-bd29-1456d37019db,2024-09-24,Withdrawal,4966.54,Credit Card
f8515053-2855-46ee-be2f-d12fb382a674,077a0abf-28b0-4dec-b5d3-c4ae20ab9553,2024-11-16,Deposit,3624.49,Credit Card
ef167757-df42-47e8-9789-2b200cecef53,8bf17903-7a7e-4870-9f04-3887d9d5e6ed,2024-02-04,Deposit,59.05,PayPal
283fce07-c69c-408b-a2ae-7d1f2b6bd024,37416f92-fc04-42fc-831e-05ebb8653057,2023-12-01,Deposit,2257.53,Bank Transfer
491787c8-3be1-4b1f-acbb-c62df7e24471,13557527-1ec8-48d0-9186-f047a7c14641,2023-11-07,Deposit,4771.82,Credit Card
1ff9d8b4-17e3-4b9f-abcf-8d0b573ecba4,ea38841c-519f-4c98-b96c-f673d58cb0d6,2024-02-26,Deposit,1919.58,PayPal
cc36b50a-5fb4-4065-b53d-abfeac7cbf41,a95d6ec7-8bf0-42f6-b3fd-f626532109e6,2025-02-01,Deposit,1919.13,PayPal
1ee0f166-a717-4e6a-8a73-e14f9408b907,9cf750f0-e1b5-44ac-bae7-4e0da7309ab5,2023-10-29,Withdrawal,454.94,PayPal
dffefd04-322c-4013-a572-42035bdfff0f,110e32a4-4a93-4d58-b944-c46a7f880a43,2024-05-22,Deposit,1389.27,Credit Card
b954276d-bb8d-4499-9566-d42415539be6,768b1488-46d8-4c9f-a337-7db5ecdb4858,2024-08-08,Withdrawal,1048.64,Credit Card
dd947847-6f66-4ba7-b6ae-01ca9e937de7,a0030b04-4300-43b0-b346-ba8cab00c4d8,2024-10-16,Deposit,1729.78,Credit Card
fa233e64-9c15-42c7-8f94-d32cc23d494f,7775da70-c420-414a-a0de-ab8cb502f34a,2024-10-08,Deposit,686.85,Bank Transfer
9630f627-09ab-4fd5-8afd-79c896862191,5006f4f9-3ba7-462b-978f-9b6d7bc6b67b,2023-07-17,Deposit,2055.63,Credit Card
a52ef945-5c7b-4e79-8040-e69302365080,6bf0ce0d-9bf9-4081-8406-c269ef1d0b5c,2024-01-09,Withdrawal,1363.76,PayPal
759f686d-39df-46ae-b39c-71160c0a3d07,4a4a2e85-7aee-4578-ace7-476316a2366b,2024-09-06,Deposit,3889.31,Bank Transfer
e5d190ce-d34a-44b4-a7fa-6f8ed4c1c7b0,cd2cc99d-f817-489a-9f17-c31356d5b709,2024-06-01,Deposit,2590.92,Bank Transfer
52f1ca15-594e-4a4f-89b3-bcce8b9d84ad,f17b4819-a0a6-4a1f-b804-216fe1a2e274,2023-08-22,Withdrawal,2414.71,Bank Transfer
c369db41-d7a0-4e41-91bb-ca75233a5304,cfa7b469-f3cf-4700-8b97-fd43dbb28047,2024-02-21,Deposit,620.72,Credit Card
32370faf-b161-4ba7-990c-fff7fd4d5111,17e5dc83-4d45-4997-ad2d-0081282cb898,2023-10-24,Deposit,4976.18,Credit Card
472a8031-bd89-47de-8295-46140a458f47,1507a343-cd95-495f-ab58-a777f0cda307,2024-06-30,Deposit,1139.17,Crypto
a0f808d0-3812-4697-83ac-083ef8ce3303,59fbeb86-d832-4f49-b7be-647ef2df1015,2023-03-12,Deposit,3330.02,Crypto
b5426675-6b17-4654-9b89-ddb692bc2563,3f165170-c099-4130-b453-a1f08d50b7f6,2024-10-23,Withdrawal,4353.6,Credit Card
86a1df10-c588-4a7e-ba0e-e8084fb42d2c,e5de96e7-835f-44b9-9178-b14f2c416ae0,2023-09-19,Withdrawal,830.97,Credit Card
6e569ad9-74ac-4366-9c3a-c4ff6817f94d,f08ad1d8-f97f-444a-887d-0e51387e2a30,2024-01-07,Deposit,1346.31,Crypto
26eb3c6c-05ac-4487-9319-faef2194984a,0a1eb4bd-7dd7-4175-bdc9-c1ebfa855195,2024-06-19,Deposit,2398.05,Crypto
0a8679bd-5e1f-4806-8047-95d7ee98898b,5c51dfd9-c3b2-4320-9f18-fede7c31c395,2023-06-13,Withdrawal,2143.77,Credit Card
75eea4a9-54d6-4512-9bea-5ef0653c8864,b2276f1e-d041-46dd-a23d-172f3a028f80,2025-02-04,Deposit,1881.33,Credit Card
07ed04e7-2371-4aa4-bfa0-24d0a85fb344,de9b40be-d33d-4256-9ce0-2f87ce2dd654,2023-03-01,Deposit,3467.68,Crypto
7de523dc-4ac2-40a4-b01d-4972090ea158,398d5e98-5694-4f68-bf22-b323be4e6706,2023-12-22,Withdrawal,745.36,PayPal
00c403fa-1504-434e-9673-3949b637b493,39c3a574-df9a-4af4-8395-ec5e8fee9ab8,2023-03-31,Deposit,1131.98,Bank Transfer
3a8cf92d-c374-4649-a32c-652fb5537a71,57603913-f515-4ba2-8664-1920fe19bd51,2024-11-14,Deposit,2500.52,PayPal
df8a62f2-0535-4790-8ecc-57313f1bc462,61b8030c-b35e-46eb-a13f-47f636861ccb,2024-10-30,Withdrawal,2424.0,Bank Transfer
129fd8ed-5c08-49ef-a459-105344d527ec,ff6b4b34-8060-4e09-b291-04033d9a2953,2023-07-24,Withdrawal,2432.44,Bank Transfer
ee1e4aa1-f3d7-4829-a237-6cc6833ea896,0b5fc2d9-d3db-4c86-aef6-9bc00aff0d60,2023-09-21,Deposit,258.63,Bank Transfer
cee32506-6c02-45ea-bab6-332ab316f111,bf17866a-3ac1-4374-9042-d2ad58c18cf7,2024-08-24,Deposit,191.73,Bank Transfer
f246e348-c16c-4bff-bbd1-3033cf385279,7b02bcfa-55f5-4404-ad0c-37e749e28492,2024-04-19,Withdrawal,1067.44,PayPal
6ab3a55b-b6e3-41ba-ade7-6e21055dbfed,90cb5ba6-859a-481f-9c9d-1884d886a7b1,2024-01-04,Deposit,4582.68,PayPal
0b4cc740-f7a0-4634-a264-54d2162b53a4,e6e1b3b9-f834-4558-8840-ccfb3f08874a,2024-03-21,Deposit,1373.03,Crypto
f735a5e3-4f0f-4c30-b0dd-b240fd3b929e,76536e57-5206-45ac-993a-dcaf5e1d3d69,2024-05-07,Deposit,4997.19,Credit Card
a7519aed-acd4-432f-8074-61c112914a51,fece9e72-9b00-4092-9085-7cda3e7a190b,2023-08-24,Deposit,1507.94,Credit Card
2a81d907-c5f2-4dff-a4cf-396a05a18e64,985edd39-e2bb-4998-b178-242537b3b094,2024-04-13,Deposit,1513.9,Crypto
2dfc6873-ff72-4337-ba2d-c742da8e91e0,c2e9154e-1bd1-41fe-b768-cf7e4d631406,2024-12-19,Withdrawal,1640.05,PayPal
68874a41-ae95-4e03-af4d-8f4d0cf6eb4e,79a88725-9ae0-44c6-af13-7d59347dd512,2024-03-09,Withdrawal,3373.26,PayPal
2329a4a9-89c6-421b-afe0-3b7b2ad9e861,aa433f97-5841-4950-b323-05138835f72d,2024-04-05,Deposit,528.63,Bank Transfer
19fd342f-ef25-49ab-8ed5-db82df836eb6,5dc5b172-4f53-4144-8a7b-52022174a629,2024-06-30,Withdrawal,4604.31,Bank Transfer
5f377a30-43e7-4fea-ac59-8de43c574618,7d62e70f-7d35-465b-ac1c-a19c6b3cc6d6,2024-12-03,Deposit,1820.44,PayPal
