activity_id,player_id,session_date,bets_placed,session_duration_min,net_profit
c8e94409-5c57-4408-8cad-31b4d817d393,85e966db-2785-4e57-b278-af663c298264,2024-11-11,32,276,-77.18
ca99b581-00b2-44f2-825f-168b0e41c244,366839b8-a66a-4004-8315-21c0c1f0ae42,2024-11-11,36,10,240.49
42f7c884-7e92-4020-981b-6a7a75a69ad2,35bffc77-5f3b-4896-ba89-885a681de511,2024-01-24,41,139,32.64
8e51316e-86b5-4861-8af4-8ccfb149be84,4fad9e16-807d-43cc-9b68-3622762837cb,2024-03-22,24,167,181.66
a3ae0495-d6f3-4cbd-86cf-f193a56ef891,74817cba-fc5e-4da7-8615-7f172d4af92f,2023-11-21,12,147,-207.13
beabac12-0725-49e8-ae1e-08a2a11d4754,7b68603d-55ce-4824-af96-96b9c6461488,2024-01-05,22,245,-467.66
80654f3e-6d93-4af0-8218-d5cdc3ab043f,889e2e94-cdc1-4330-b5f0-ed07e7675ebf,2024-04-12,35,70,-470.85
31c7d18f-4664-4d21-bb26-d1118d0b2b9b,b00ad3df-de08-4262-b553-655a4e6e3c54,2024-09-21,32,104,442.78
8c052e04-9fe7-41eb-8c5b-4c8c33d9cc3d,d25d0fec-0f23-4697-b292-777adae8d082,2023-03-31,20,229,444.54
3c740fd0-e407-471c-a46f-ec1432c1e14a,387e5b80-bdd6-4280-8d18-2fca562e4222,2024-07-31,33,138,-288.72
19e0d084-6be3-4836-bc07-0059c3209eb1,9c0e9232-ece9-4347-aea0-b733ee02cf44,2023-04-06,35,36,-352.53
fb102765-2c8f-4826-9f0c-83b45517ecae,b8ef2bbb-76c9-4eb1-a3f6-cd953337b399,2023-11-22,16,118,-481.86
91bb6f9f-acce-439d-b1bd-ca5dc12b7512,f4937a36-e8c1-4d5f-89e3-c97d916e5a4e,2023-10-26,9,255,-268.74
48d45f82-82a3-4a82-9996-35d30d9e0b21,695d102b-77f8-40b2-bae0-b0551419b32b,2024-12-09,22,20,-165.65
a971cbf5-9967-447e-875e-5b04028b607b,82001dc0-61ae-4f88-b7ed-373188eae9c5,2023-12-14,43,298,-258.76
8fc3af6c-cbea-4e70-9022-b61b06ba6d21,033b37c4-f2c3-465a-9f54-3cdb44e6d4ed,2024-02-26,1,21,297.38
19c32193-c0c7-4313-bac8-708e3dd74a0b,29e351d5-77c5-41b5-8bff-7b2a70defcf4,2024-05-09,34,256,249.43
27228c2c-20a1-4c8f-af85-c061c336ce08,5e9cb43e-fe6f-4b33-b0ff-094cf1ae1b6d,2024-08-15,13,248,-418.99
b02cfb44-6c1b-4967-95b4-4a1926c74597,3f469b33-0c10-405b-8c28-0e8ca7aee2c4,2024-12-25,46,166,197.32
d4e308ec-b9fd-4ca3-af5a-113cc1777c2c,49e37d95-d70c-496d-b29a-749b2893f2fb,2025-01-22,44,255,20.59
86aa5a25-64dd-4d82-a426-7a827c0ffe89,29e351d5-77c5-41b5-8bff-7b2a70defcf4,2023-04-01,40,78,-367.83
fe3bf2cb-8fde-42d6-8904-0a027eda2e96,af571429-aaa6-44ad-b740-ceed50c28ba7,2025-01-18,1,280,239.54
b62d0308-8d9d-44c0-b625-b69cddaf88a2,1cc99c18-548f-4686-9d18-4469609fbbb2,2024-05-07,18,282,-413.95
ff9de843-5ab5-4a68-842c-2bdcbb507aa5,655f819b-2676-4ae0-b450-d88839ee8f42,2023-06-25,15,34,-322.85
5efd34b9-d792-4738-8db1-6453cddd60fc,5acf9723-85e9-4580-bdfd-5f1c07d7d510,2023-05-22,42,99,-350.77
9e7a4952-1755-4328-bbfc-1ada82c7f997,0b1c6546-2bf4-46fb-ac83-93e73f324c9e,2025-01-17,43,143,439.03
b5da6650-c1f3-49c4-93c3-f216d69d27cd,71cefe1f-41dd-491e-9e53-6e291b7845d1,2023-02-21,24,55,198.16
86f340f9-5c71-4c86-b8ac-324b6ad09914,3148a011-4592-4c3e-824e-eabc3a158c6d,2023-11-03,0,3,-88.71
aee78144-072c-4f5e-8f4e-58abe1b8d0a0,d063dad0-8bf2-4707-8f99-be1225c1ea0e,2023-08-29,1,219,322.2
0e911538-68d7-4835-a95c-e3ab5a6c1d2a,41f22084-d880-4706-8798-e571089d3feb,2024-06-04,47,211,-284.04
0f6e930e-35b6-4e1c-a412-76819bdccaee,43754354-b77d-4052-aaff-ad230d769750,2025-01-20,26,149,431.09
459d6aed-a3ae-43cb-91d6-f23b439b7b54,c4b0d358-4700-47da-b8f0-fab6345f6022,2023-08-10,1,232,197.0
76688f2d-7f23-43a5-93f4-e09c0244b899,f0cdd695-eb1e-4a12-8708-85aeace40cae,2023-08-25,29,88,59.58
5fd91ec1-f857-46cc-9384-133050930537,e25134d3-af03-406e-922b-434ec118ebf9,2023-08-11,9,211,294.65
e516b544-3f3e-4bda-b676-946e1a7a110e,cb27865c-4190-4fc4-8666-21bcbdab1cb3,2023-08-21,18,223,144.78
0ee23dfc-cd35-4d64-a2bf-eaf0b172c99d,693be848-c0dd-4b81-add4-9c51fdacb86a,2024-08-13,41,296,387.11
960fdf1b-31b4-4e3b-ba7e-161de520ce38,5133cab7-402c-4b02-9a3f-a26a096d2c67,2024-02-28,15,148,329.15
6ea7dc60-18bb-4358-9b20-0787bba9b362,5dec3489-3f13-40a0-8466-93be8922acc1,2023-10-05,12,207,-302.17
53ad84cd-46a7-4b1d-8552-8164124ee506,de796bb9-4ab2-407e-892e-d420fca4a845,2023-04-19,47,227,-260.34
9df32384-f33e-4805-bbf0-8663a3ce5ccd,ba5bfbeb-c143-404b-8dca-8c6de2d2cf78,2024-05-28,49,184,-434.9
34d0c2aa-415e-469f-bfe5-bed944c61fff,32f98860-43e0-4ad8-9660-0c45c88c7682,2023-09-04,7,41,-279.8
5c1147e7-3723-4562-b7b5-ffef64cb5a4b,e6dae9aa-2271-4983-ba2d-ad74134b38b6,2023-10-13,49,182,-156.51
e09fa8d0-829a-465d-9535-5a7977c16883,ae4ebac2-aa11-41a8-9a6c-8473b92e48d7,2024-12-10,30,44,-471.17
932f71e3-999f-4fbf-bb22-43cbdaf7af0f,df00fbf2-493d-43ea-a5b5-02717f7c8ffe,2023-04-29,44,210,-185.04
6bce5376-d1de-4714-a87b-0edd147f4e9b,b3418d18-a832-41e6-901b-e6da5558aa7c,2024-09-02,24,250,271.55
c0d49b87-84de-459a-be0e-8a644dd3b378,9c8e67f0-aad6-4df1-a4d8-401fbe987dfb,2024-04-07,38,84,340.33
da3ada60-45f8-41d0-83c3-5bb1e4f9514e,f7872e0b-a93d-4ac2-8282-636087777bd7,2024-04-29,20,139,-491.13
4db3c839-45e7-4839-9be0-b0ea58781f76,5d7c12b5-b460-4841-a55c-23c87183ff2f,2024-03-07,49,231,-492.85
d84d6d5f-9bef-4ec3-a151-68576babcf6e,0f00fc5c-a7b5-4db9-9e7e-f39e503a0c55,2023-12-02,37,12,-353.69
21a1ee1a-82de-42b4-95f9-7486fe14cf1d,f7775875-88ee-4a5d-a48b-4f122e11bd14,2024-04-02,40,273,372.58
bc8023e6-11f9-4802-93e4-0a031846afd9,3c6c0eb0-b32a-411f-a743-ff8c5b4b67a3,2024-01-06,28,90,-30.72
ce9461cf-5b08-403a-b82d-508343356af0,16042b8d-fb8d-4a96-a549-3db71a06f5d0,2024-03-19,5,25,482.9
9e4cbd2e-bb72-40f5-8c8d-f8bf57255996,08731de9-5b0a-42fc-8219-057447d1b324,2023-12-24,17,26,387.33
3af2114b-b6f5-4295-8523-10112ec7b984,b90372d7-9a54-4eb5-b5a6-fc78a7894b9b,2024-08-16,48,153,390.13
8c36f7f5-9eb7-4b98-b0ec-cdec2d219f9e,1df3fdb0-7188-49d3-889a-dab86baf608a,2023-10-25,43,60,-371.52
82519b70-59d9-45bc-8dfb-ab8883601554,c46caa56-d7cd-446c-a7e6-ea7d0f85e92e,2024-01-23,34,60,-24.77
e9a4d44a-c29c-41fa-ae7e-eb3734c9b291,759f19d6-ead9-4b86-b67d-0db6bcfa9634,2023-11-16,26,283,493.59
72ef56c3-ed2a-4932-9582-8de0c8ee45f7,66e27fbf-2aee-465c-819b-16448f52cd40,2025-01-12,4,171,-350.96
074941ac-e958-4c84-a872-58b585b49e8f,fdb74c91-33b6-4efa-b59e-6c4d2346d666,2023-07-04,6,76,74.23
8c4081b3-3386-4ab9-93e1-f7aff6d8b09a,263f836c-15ed-4719-ab99-2723aef19903,2025-01-06,9,276,-155.72
9049b5f0-69fc-4487-956c-28076f686ca6,ebe410c5-2839-452c-afcc-2f4ca4afd07a,2024-04-06,9,208,-112.14
d51c1971-4bd0-4292-8a95-79dff9082155,f52ee6e8-0122-4b89-82e1-ec10a5676d27,2024-05-01,27,155,390.79
e682532e-3b5b-4338-a837-5925982b794a,3cf2d1eb-7026-4b1f-b033-adc47ed7fcdf,2024-12-08,35,180,87.9
dfd251ea-5b21-463c-b5c4-2a54c6ce7a2e,7a3f765f-f16b-49d3-ad82-aa2b41b4f43e,2024-01-17,9,82,258.78
79f62243-bc25-4bc6-8e1b-c10a922a80b6,15f7e6b4-df26-4cb2-8bb0-b21a0ff9e3d0,2023-06-08,49,10,173.23
8929e4dc-91a1-4ffa-a5a9-3505fc1d7548,2c69e3ab-853e-4cc1-88d4-57be0ab4d1fd,2023-09-12,34,243,29.02
28599962-e1e1-42f7-abc2-a3c22704bcd8,d5201f44-78be-44db-8c69-8c2378bc728f,2023-07-19,34,178,291.71
a960b2e5-f01e-4220-bc30-1bed6aff63c5,07771bc1-f6f6-43b9-bedc-b46dd81987d5,2023-09-07,36,286,470.73
4d9196bc-3082-4d3b-b2f1-163d54b13e6d,b29786f9-5ba4-4131-acb6-8d2e52c33aa1,2023-11-02,47,257,466.82
33feb20e-a936-480d-bf79-30b1769fffd3,d23fe3c5-4064-4af2-981c-aacfe3331ee6,2023-09-28,19,4,289.45
aad2e876-70ff-4a6f-8599-e84d8fa60d06,6d99e57d-3d8f-4591-9c3a-059d740ed442,2024-09-17,12,215,-12.67
50e532b1-e8b9-4426-bbf7-ded2ef7464f9,2addd03a-6fda-4037-9abf-fcdc9e020bd2,2024-08-08,10,30,-336.84
aa700e71-99e9-4dd2-a68b-8f00bbf31bda,3e66e64f-9f71-4cd7-bfe7-49eeda1ff94b,2024-05-25,44,65,-455.53
e767b3da-2a8c-4af3-94a4-c6dc18f608ac,d799737b-6098-4029-bde8-51282b5994fa,2023-09-08,18,124,-268.56
751eb116-2d0e-4ad1-b79e-1d3999f6bad8,e04a938b-0b10-47eb-88f7-97499cc328da,2024-05-14,27,285,-159.74
282b0eb1-d503-41b2-8f50-3b6babafedbd,b40324bd-7b37-4d6a-af8a-5ffa4f9d0c3e,2024-03-13,37,153,-370.15
f80d96dd-9c73-418c-baf4-e025e8c3cfab,a148fa2b-95ae-4edd-a744-1fd51a3ab068,2024-07-24,44,40,-275.23
1978fdbe-e49d-48db-954e-5620221bb06a,595bb707-971c-42e2-a42e-ddc68273567f,2023-06-19,3,26,-416.45
b744c6b2-6c09-437e-899d-20df46349057,8cfb8d0d-735f-4e8c-9fe1-21bf5c5874f4,2023-12-25,36,273,23.68
7ebb63a0-2a06-4b8e-b21a-a82432e889f0,7d8602d5-c92b-4ecd-8574-368304613199,2024-08-17,18,159,-373.68
7277814e-64ef-41b1-8be7-9d199d5467a3,98ebc3ed-f2e6-4000-ae26-2995535ecbba,2024-05-30,36,189,242.77
6fff4fb3-1030-4227-b2c4-e97d1c62476b,9a474d7d-5de3-4184-bbc5-441f48974924,2023-09-26,13,264,-167.35
df2ddc13-78fc-4c0c-b722-fccc5cb9d708,cc141c1b-c579-4c4a-be58-f5d6bfe209aa,2025-01-02,30,69,172.06
482f7d03-c81c-46e4-81ea-03629698f0e1,581d3a5a-ba03-4d9e-afd5-cac4931b82f2,2025-01-04,27,1,382.52
bb7c83f5-7b3d-4412-8c03-49a99e58c01a,e0cb5e79-b4ff-47ec-88c5-fc83eb4f3d23,2023-04-19,35,79,-413.98
b338fb0c-50c6-42a1-9b45-460a8306c470,9c0e9232-ece9-4347-aea0-b733ee02cf44,2023-12-08,43,228,489.0
ee2e8b3a-1b7b-4d51-bc72-8126e75a9630,b8c4af35-bc17-49ef-adf9-d3083bbabf68,2024-06-19,37,46,145.24
2d4c9a24-df51-4046-a4e0-9bfe3dc49e50,4514dc76-7e68-484a-8b43-3a6e947dc565,2023-07-24,18,108,-446.63
e2b64b00-4d3c-4903-869d-dcc2cd4aff04,eab0faef-99c6-4559-90dc-c41da94e318a,2023-07-23,41,124,-186.0
25f4c370-1544-475e-9bca-db8b1f08f1f7,671db403-98d5-4dd0-9de5-d9ae7ca1cdcb,2023-08-30,0,148,386.25
768a0492-48fa-4e2e-a329-ac96ea737daa,d8fd2b64-40ec-480c-a879-3ca2a5065e37,2023-05-20,22,252,96.23
c025b929-e961-4259-aa8d-002777dda655,bb1ffbbb-cbf6-4117-93df-b5ab22ffb856,2025-01-08,27,2,-212.78
ae648f2e-d9ea-436e-9fbf-833554e4cd5c,cf34fa95-8d1c-4bc0-a0c5-92a1d5e41e6a,2023-04-07,47,222,440.49
93ed7d58-6e53-4d3b-b0d1-8188101f9823,ea8b71a4-452b-48e1-9c6a-fec860ad88a8,2023-10-23,3,189,287.25
d2bcf7c3-2ace-4867-add2-6664456e7478,a4cc4328-5278-4a7a-9814-add2ecac1c81,2023-09-22,40,71,235.54
b6e183d0-8d7a-4689-9a7a-2bb26f0ae4ee,8f347344-7635-4ad6-93c1-0a1443cfc532,2024-05-06,17,97,388.43
15a3c6bb-c452-46d3-995d-185a555b3b25,25b1c68c-0f2f-4aae-b884-18c997103773,2025-01-18,48,232,269.78
0ab5ac06-0fba-42bd-836f-80cf6c1e542b,ce4d1518-e3b0-41fe-b6aa-3936003ebdc7,2023-10-20,46,30,-213.26
128f1764-3b6f-480f-bc4e-f04ba9ca740e,82001dc0-61ae-4f88-b7ed-373188eae9c5,2023-09-19,38,30,83.89
8c6b6c98-371e-4ce9-b79b-0b63b99c822f,27afe300-0c10-4b90-ae80-4a24fbfd6a27,2023-08-04,24,215,342.29
f88187dd-f6a1-4937-bff7-a747c0e0c31a,ef22752b-fc81-4019-a858-c7d6f6914625,2024-08-30,17,173,-319.15
2dd3436f-8698-4251-82fa-19e94e1b5e2c,2acf99b6-76e7-43ab-8060-ae23e6280098,2025-01-17,5,280,-336.98
96c5f8b2-3eaa-4135-9583-746a8b31d0a9,90f56703-7ce5-400d-8182-e1c54cdf3d5e,2024-07-28,18,211,-341.02
adc2d74f-2457-4bb1-aa88-7b6025875ea7,bf357abe-eb74-46cf-aecc-297316c99304,2024-10-31,11,125,-305.74
1dd2a868-e6d3-494a-b55f-48c6421f8209,2038a06e-f7a8-4763-bf08-4ce75c45cb7b,2023-10-11,24,80,-396.77
42df9c9e-0f6e-4bc8-a891-226a89b65868,e921a6cb-8f9f-459e-8dcc-e1149f48308c,2024-05-16,34,184,337.63
09866f65-4023-473a-a2f0-65b5f24ae9f5,89fc382a-2e24-4b51-a3e1-8778f2d7c18a,2024-11-30,0,15,318.32
d23281c0-8787-41be-92ec-dcdc261cba45,0fa5b17b-c96e-4d62-9b27-5d5460a37219,2024-05-11,4,11,-348.63
7536ca2b-c532-4104-9ef5-27c02499c408,56cab970-d5d0-41e1-a00f-2848a488c5d9,2024-12-04,0,89,205.54
4dcf5504-7158-43b2-814e-b4c56d0fb9e4,240c413b-3f8b-44e4-8553-b44a82fc7c71,2024-01-26,7,3,126.98
13b6c6ec-84bb-4552-a6f8-d04fc43afc5a,f1b89c27-7b5f-4036-81ab-aa849a44ed79,2025-01-19,38,24,-223.81
a923bf4c-b2bc-4a14-9ebf-9210743b1b4c,43a65b09-10a4-45db-b838-0f15c72784ab,2024-08-06,46,89,-272.63
2ff64662-4a6d-49d5-b34d-25fdcb02ed44,ee410560-3868-4e6e-b639-e1730697402b,2025-01-08,42,9,-249.41
5b6a6d78-f2a1-4ad5-9812-3320dd42797c,bebeded8-f394-4860-8481-8081bada3786,2023-10-04,17,46,230.63
b92bd54e-f141-4768-aecd-a8c687228d48,252b97dc-7d07-4c9d-a4be-a3975f1d72ba,2023-03-08,45,94,-180.68
30df9cb1-c909-4c4e-bfe0-73612797ad7e,eee3ecca-2660-4f84-aa3c-a153bff703b2,2024-07-23,8,71,-222.04
02806a0d-7939-4868-be52-c3ed51a48b41,aafb1fb6-c466-4350-9654-87ea9ba9d6a1,2024-06-29,4,188,-477.52
8cc13bb6-2ae3-4f76-a223-5d563643f273,d365dbfc-25a3-49a2-9d54-31e19d988777,2024-03-05,3,139,408.24
63abb24f-24f4-41b8-bbcd-073b7f263b21,87b596db-dbf2-4be1-b758-4dd419723b05,2023-12-09,43,10,252.7
37af5107-5153-42af-99b3-5582189a1afd,9f1decd1-e63b-4148-9063-e0270279baec,2025-01-12,28,3,-27.22
c8d1c839-2241-4f5a-ab69-c7140158607b,310cd48d-e991-4add-995a-2f7c4c55ab9a,2023-08-29,0,19,442.93
9d969890-5f64-4821-bd0a-d789e5b03170,c2c31545-ba17-41e2-93ec-d5c7ef86be24,2023-07-18,29,130,-206.47
acabdf3a-5961-4270-9f3a-11731da60e5f,6a3f5265-3230-4fcf-baec-1b0e6579bfdb,2024-07-17,44,221,174.71
a8509ec9-49e2-4824-af2f-eb82056fccb5,eee3ecca-2660-4f84-aa3c-a153bff703b2,2024-01-08,0,130,-194.85
67ac1369-4c0d-4180-ac99-fdabacdd25b7,bf69758c-a7ac-4a71-98d1-9ae3b38bc305,2024-08-11,2,113,-185.43
39c5a9b8-4ed9-452d-919c-cdaa89a85e5a,0365a0ff-82a0-4e16-a932-f62c64e9c528,2025-01-27,21,138,344.71
1d2a9912-8d1c-4a43-ad9b-f06c66dea169,a036d086-80c9-4900-ba54-37ba5c0fc146,2023-12-29,7,43,287.02
63944b24-f1f6-453b-a84a-b7ec22a6ce42,fc0c8054-5314-4d7e-9882-d8a7ffaef3b8,2024-03-08,17,218,-205.89
090ee07d-e90d-4848-9b50-decd8b73edfc,f9ceb5a8-5085-4352-a898-1e82d80c0f25,2024-07-05,24,58,-418.61
a2b3f751-b673-487d-8212-004fe641ab05,26d2590c-6668-49c5-8411-3799815cba58,2023-08-06,47,113,-142.42
30588ac2-4cdd-4887-bb78-f0a80cbc2a57,6933b95a-8ccf-4696-af3b-c970bd6ded81,2023-08-29,19,188,260.06
d4c7b523-18d2-45c5-8cec-673abf156f85,8d40b4ad-387a-42a9-befe-3e63d70c6ebb,2024-06-20,30,122,-399.46
439b8a4a-20f2-40b5-b861-ff298c0f6ca7,087e6532-1984-448d-a425-643ad0b3d4fa,2024-12-09,29,85,172.1
c225963e-2958-4d78-ba2e-012b92ebbddc,7706b390-001f-4c0d-ba6f-dbd342eb69ea,2024-01-28,15,106,389.76
91302b2f-bcee-4d9c-b6db-89f1ec4902c6,fe0c9710-9272-4c1a-a28e-29b7d835fffa,2024-04-23,1,99,-320.77
1822fd7a-8228-451c-901e-07619581b5c7,9855b32e-a8ec-45a0-88d7-c729e03842da,2024-05-05,16,9,362.2
ca466703-0368-42cd-b954-41dfe2a646b4,8812e968-1265-4935-aa69-311ed99beb24,2024-09-12,9,6,-448.64
f723782a-70c0-474a-81be-b614fb4a90ba,48d6d70e-2b61-4b50-a337-8c40ade4bb3a,2024-06-05,6,108,166.88
25a0f901-eea6-42f2-bc41-610aad005019,a1a72051-0cb0-414d-8644-c6406b17f89f,2024-11-13,41,152,291.04
88d93ff4-bdc6-43cf-9408-f5b829c05915,94054aee-aa84-4899-acbe-a9fd40670cd3,2024-08-22,8,237,-55.23
6c2f66fd-18b9-488d-9172-72c8e543067f,9507c54a-bc42-4158-800a-d7134a24fb11,2023-08-22,16,27,-296.27
15ed72c9-4402-4246-84cb-7d2c38b7251f,9d7b8c9e-7179-4a3b-872c-14f22876b463,2024-05-10,8,119,424.73
237711e9-fdf0-4a21-a468-2e7f78d913db,6a6a530e-5e5e-4beb-a2df-b8b373ece44b,2024-07-21,8,211,-480.03
865fb97b-4e49-45f9-9399-d1ac7c2f674a,3a9ce42a-05e1-4d26-9526-224bb0658911,2023-07-23,36,100,55.07
8768bd7b-218e-4b1d-9747-046c80cf7064,93a0656b-709e-463b-a65c-b1f6f16dd676,2023-12-30,23,3,-127.15
96d36ed6-3cc4-4abd-b074-faddc1a17b0b,a22ceeab-d677-479c-8f93-1aaa6db0925f,2024-02-21,38,294,-38.94
aa6c5f63-7c50-48f1-8d7a-d5a858ad26eb,bcd5d09c-ceb1-4416-9f54-af93d49aa9f4,2024-01-15,10,17,36.57
40be5848-c0bf-4fca-8dfb-bd2b754d504b,d72528ec-94d1-415b-aa09-219e0ffcbc6e,2023-09-22,7,106,34.75
f66d621b-b912-43dc-b189-69f1d62d461e,9eb2b707-ab41-4af6-9296-9351327c7359,2023-10-18,24,230,-296.38
b7d2feb9-1462-43f5-9a5e-7072d244ffda,9b2ab615-3b9b-4a24-aaca-f8ff6d3ea681,2023-11-25,45,177,179.7
11e35873-25df-4e58-a24d-53c1afdad23d,104ccf39-fa17-4c07-ad84-5c20592bd7fb,2024-01-24,1,84,-480.85
30e96524-96a1-4ebb-a40a-3231fa2ef005,535e76f1-1498-4f90-87b5-f8c988a93c9b,2024-08-24,9,263,-478.82
80ad60cd-c72b-4040-9394-ee4d46ebd54c,fcbfa41e-364d-44e3-a666-d4e7d00027b1,2023-09-01,23,196,-21.51
3fd56c2d-04e3-40fa-950e-6f7ad213e865,d4cd6f50-9451-4eb2-8284-7fa52ff659f7,2025-01-12,47,249,41.9
a21eeb1f-b4aa-4eb9-b888-c1fc2c74e92a,3e03f29f-7149-4b6f-a7ee-fe7738dc4825,2024-07-22,15,149,-225.11
80cdce79-9f30-449e-b44d-d8305cb60546,d063dad0-8bf2-4707-8f99-be1225c1ea0e,2024-05-23,18,206,51.68
f9cd58bb-605b-404d-a388-cd02a3a8b2e0,ec66129a-5bc0-4eed-9331-ec1c8c0ff9f0,2023-09-01,30,81,16.11
440453b6-c72b-472d-9d9a-b95fdecac44f,a6d5a535-ecca-4b62-a576-b142829888f3,2023-03-08,10,189,-150.78
5dc819fc-f191-416a-927a-49aba6ff7e9f,0ea65d56-e636-440c-b799-37856c1e1a32,2023-03-15,5,206,151.77
cff07c5f-1e99-4f58-8ac3-e1c9229f2a14,571af6c1-90d2-46f1-aa97-dfc3472e66e2,2024-07-25,5,269,457.94
aadf6b70-0145-4298-9e1b-0cab9cc863a9,aebd8a0b-3add-42d4-b9f7-857c70374daf,2024-08-12,31,290,-9.2
fec6ca9e-8b84-4568-af53-377a3d5ee75d,4980d39c-7361-45cb-9d8d-b775be55b9ac,2024-03-16,38,255,286.05
d2fea4bd-d231-43bf-a39d-b877c462de7a,6dc0ab47-c8fd-4123-88b1-b4b987619bed,2024-07-30,47,8,-252.4
1a3790a3-1035-4f3f-9298-2481fced41de,04530740-7377-4942-bce2-706b0425dd57,2024-05-08,12,114,261.95
f720afd2-f423-4f86-a10f-0adc52b8facd,a9bb2448-f328-4c29-85b2-1b5dc16e4aca,2023-10-01,2,5,148.91
08a1cbf3-5dba-4467-a896-6823482b8930,90b93a78-b80f-430d-8317-593ef621d385,2024-03-11,40,73,139.7
b5fc9157-1e3a-4787-9368-b3d9865c93e4,2ce14873-b34a-46ee-a43f-c808f4f56093,2023-08-26,34,121,393.04
2d3afba0-658b-4aba-8dda-0a813e9474e6,ef6d65f0-7daa-4574-b932-45b5c85fa16a,2024-12-28,37,234,-266.65
79990108-f0df-45c2-9997-9040991d5c61,92502644-033f-4672-a8ed-d2a91fbecbfe,2024-11-27,16,66,-131.55
d9b3dc6c-3be3-487c-b761-6e4a36e4b585,5acf9723-85e9-4580-bdfd-5f1c07d7d510,2024-07-28,2,230,-416.93
341b4348-ca55-44ea-a9e3-44d66b431e5d,1370254b-e67d-4df6-9e87-68139fcf84a2,2023-08-03,33,31,226.12
6f369520-42ca-4db1-a4d1-2180d0b71fd8,4fd202d9-575c-426e-a75f-5bd7649738c4,2024-07-24,11,297,343.87
883b064d-a441-47ee-ac1d-6953009b76a1,8a11e6c6-d7cf-4ebb-a0c0-7afaf943b0e3,2024-01-24,23,51,-94.17
23f3588c-d51f-4151-b128-39ff6b926b5d,7cee716f-1707-43f1-bb6d-818839488dcd,2024-05-09,5,147,-143.17
a98441b8-1221-4320-a6e1-004f0879d033,dce7dfe6-6d2e-41a2-8400-7d4ec5a9ba8f,2024-12-16,41,95,158.65
32c25567-12fa-40b8-b837-12e67a0ddff7,4e4ddfc8-8932-42a3-907e-70a80aea9c46,2024-10-31,10,38,-424.41
fa22db7c-6296-4d07-8a9f-ce0fc358023d,4c83b44d-7468-4985-ae9c-1648ec225905,2024-07-11,47,198,-206.16
407242ed-c867-4ff6-9436-9a1749b9f341,d010756f-0c00-4a0e-8cc5-a262405dcd62,2024-01-12,26,241,-133.79
4a020dce-627d-45a2-b8d3-5bdf42277088,90b93a78-b80f-430d-8317-593ef621d385,2023-11-07,47,173,18.59
e96ecbf9-8efb-4035-908f-0a60d1d4df2a,45acf584-1622-4998-9f9d-3ce34c3ce2c6,2024-11-10,23,256,-23.43
0d45a8c2-42f0-412b-8301-3bbbaa2dc1d4,5d8605f1-c2d1-4af7-b661-eb3cca645832,2024-03-04,17,41,-291.32
68aef7ae-84ad-4886-bb35-1f398876efc2,43d3510d-0c69-4421-b75c-58cd6135a48d,2024-11-07,26,129,40.79
b5a6bc67-02f3-4b66-aa11-798a2eb40893,ae9a3da5-9ecd-478a-a8d8-86a929d8f2c5,2024-03-27,40,54,425.87
9439a602-feda-400c-b3e5-51f901583825,087e6532-1984-448d-a425-643ad0b3d4fa,2024-01-21,20,86,-472.91
406396a0-f168-47a5-9cd0-9931027bdcdc,cac903fe-d508-462a-bf60-cb17c12a21e8,2023-11-24,33,212,180.31
581e0397-61e4-4140-b479-935c206e04b5,31b90bf9-d7d3-4a74-aca3-a43bbebcd8d5,2024-01-01,32,269,124.71
0697f184-9016-439b-b583-f830813fbb4f,678662be-9f5c-460b-92d7-59fa0fa27932,2023-11-14,47,296,424.43
61150401-7ff4-446c-9307-47a8c3fd4167,7916f6ca-fe9c-40d5-bc98-2a33aebb4970,2023-09-30,17,21,145.34
ba055825-1521-4488-b3e8-087d4a363cfc,1e29b826-1378-4897-be93-1ed472f31518,2025-02-03,2,215,124.84
796ae8f4-a5b7-4fd3-8d47-03f42687bf38,25661a9c-dc1a-4fec-bc2c-1acc38bb6b91,2023-11-07,23,189,269.81
7affd082-b01c-4cf0-89e5-47540bdb1d6f,6d57d12c-5dbe-413a-b1b3-f82a2d443e09,2024-02-17,0,161,-232.19
512da354-81c2-4131-8d56-4ea6cdf6869c,e746907b-9b57-4c15-a950-ef7b9b742ab0,2024-07-17,5,201,95.73
8b68f203-1ca3-4516-85af-6056bf44c53f,3478f259-3e4a-4cf8-9726-d3d9feecd003,2023-06-04,18,29,19.42
f16f72f0-5585-4357-bbc8-6bde490ad1e6,a5001f96-08ea-46c4-aff9-e4e56126e620,2023-09-20,21,244,-61.53
0aa59b26-9d9c-4316-812c-ab6bc72426e3,2a4d7c6f-bb74-4128-ba6a-f8179073cad2,2024-06-26,42,183,-420.51
78cfaef8-22e5-46ac-b756-f32223fe276a,34443b2c-b555-48ba-8339-30840ceda4d7,2024-08-06,7,32,-207.37
3caaedf9-1a69-4c5e-9fd1-d82ee24db5f0,48571336-d5ad-4362-bcd5-afede948f8fd,2024-05-29,4,267,-220.02
2113e50f-4e57-4ed2-8bca-2884bfd0b8e1,0ba6918e-73ac-4ad2-9aff-2f43ebde83e9,2023-03-21,8,36,224.25
c9eb4a87-3c6f-4d12-869b-bd5da4d16af9,b0c81e8b-3354-4359-8563-2917f6601b55,2024-03-13,46,93,420.66
